id,product_uid,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials,relevance
1691,100297,0.129601,0.447715,-0.000188964,0,2
1692,100297,0.481026,0.495332,-0.00024073,0,2.67
1696,100297,0.735383,0.142426,1,0,2.67
1702,100299,0.0268615,0.128491,0.000335555,0,3
1703,100299,0.0268615,0.128105,0.000335555,0,3
1704,100299,-0.040801,0.109302,0,0,3
1705,100299,0.724018,0.226122,-0.000125078,0,2.33
1713,100299,0.63338,0.181801,0.000211061,0,3
1715,100299,0.71908,0.221258,-0.000125078,0,2.33
1721,100302,0.0416505,0.635974,-0.0113353,0,1.33
1722,100303,0.0174509,0.0493024,-0.00543886,0,2.67
1724,100304,0.332932,0.417435,-0.0851737,0,2
1726,100304,0.365514,0.614173,0.0684919,-0.00011821,1.67
1731,100306,0.164703,0.023707,0.000705082,0,2.33
1733,100306,0.153916,0.0512737,0.000705082,0,2.33
1738,100306,0.297492,0.1346,1,0,3
1740,100306,0.0714528,0.101069,0,0,2
1741,100306,0.224887,0.100858,0.0139263,8.49E-05,2.67
1742,100306,0.157826,0.0579456,0.000705082,0,2.67
1746,100307,0.584281,0.22741,-0.0384591,0.742129,3
1749,100307,0.37103,0.150529,0.0166115,0,2
1753,100307,0.297263,0.224066,0,0,2.33
1762,100307,0.612155,0.205139,0,0,2.33
1765,100308,0.429457,0.528456,1,0,1.33
1771,100310,0.394921,0.206847,-2.75E-05,0,2.67
1774,100311,0.378072,0.145733,0.708095,0,3
1777,100312,0.00259358,0.0563225,0.190878,0,3
1779,100313,0.0534951,0.0403609,0.272683,-9.47E-05,2.33
1780,100313,0.0520913,0.0448529,0.272683,-9.47E-05,2.67
1782,100313,0.0427462,0.151521,-0.0383722,-4.66E-05,1.67
1784,100314,0.445088,0.0384263,0,0,3
1785,100314,0.325425,0.0311972,5.32E-05,0,2.67
1786,100315,0.123203,0.048189,0,-0.00264787,2
1790,100315,0.38348,0.266282,0.799063,0,3
1797,100316,0.596001,0.483102,1,0,2
1804,100317,0.736648,0.320699,-0.0532718,0,3
1805,100317,0.638647,0.424726,0.139933,0,3
1811,100320,0.427039,0.432249,0.159418,0.707118,2.33
1815,100320,0.365236,0.378071,0.980087,-4.06E-07,1.67
1816,100320,0.347607,0.465759,0.159418,1,2
1818,100320,0.509143,0.30177,1,0,3
1821,100321,0.46256,0.494301,0.688097,0,3
1824,100321,0.432613,0.376668,0.495688,0.893581,2.33
1829,100322,0.369836,0.326414,0.107046,0,3
1830,100323,0.454256,0.176692,0.00206064,-0.000145575,2.67
1835,100323,0.39545,0.0420554,0.0118977,-0.000228534,3
1841,100326,0.456971,0.125098,9.18E-05,0,2
1844,100326,0.340204,0.301187,-0.00382432,0,3
1845,100326,0.365972,0.0580431,0,0,2.67
1846,100326,0.0228334,0.0709609,0.000157709,0,2
1847,100327,0.261604,0.0479576,0,0,2.33
1848,100327,0.106258,0.14394,7.63E-05,0,3
1851,100327,0.415138,0.0985881,-6.54E-05,0,2
1852,100328,0.286935,0.376963,-0.0013336,0.707124,2.67
1853,100328,0.0666952,0.116873,-0.000409528,0,3
1855,100328,0.0484847,0.220752,0.000828013,1.47E-06,2.33
1858,100329,0.426268,0.175014,0.00830596,0,3
1861,100329,0.938141,0.600412,0,0,1.67
1862,100330,0.479697,0.24383,0.000139814,-0.00115832,1.33
1867,100331,0.335582,0.557683,0.0879858,0,3
1868,100331,0.261872,0.485041,0.0360882,0,2.67
1870,100331,0.327348,0.488743,0.0360882,0,2.67
1872,100332,0.449257,0.0113565,0,0,3
1875,100334,0.241449,0.289916,1,0,2
1881,100335,0.110131,0.152979,0,0,2.67
1883,100335,0.0150241,0.0727218,-0.000624812,0,1.67
1894,100337,0.449526,0.149225,-0.00897431,0,3
1896,100337,0.362041,0.20849,0.996518,0,3
1899,100337,0.446722,0.262504,-0.020291,0,2.67
1907,100339,0.413734,0.603938,0,0,3
1914,100341,0.0798511,0.165661,0,0,2.33
1915,100342,-0.0172624,0.0737129,-0.00132559,0,3
1918,100342,-0.0296656,0.0934559,0,0,2.33
1920,100342,0.00489846,0.180352,0.00168954,0,2.67
1921,100343,0.645413,0.381202,0.00480083,-8.33E-07,3
1922,100343,0.65767,0.384233,0.00450019,-8.33E-07,2.67
1923,100343,0.334098,0.287373,0.788852,0,2.33
1924,100343,0.254658,0.130007,0.0010606,0,2.33
1927,100343,0.305027,0.354168,0.00177491,0,3
1931,100343,0.590323,0.517723,0.790442,0,2.33
1933,100343,0.523695,0.331318,0,-8.33E-07,2.33
1939,100344,0.509599,0.096361,0,0,3
1941,100345,0.0465798,0.126001,0,0,1
1943,100345,0.261935,0.146036,7.14E-05,0,2.33
1956,100349,0.802335,0.217399,-0.0287834,1,3
1959,100350,0.447589,0.326604,0.998926,0,3
1961,100350,0.175788,0.0204911,-0.0073292,0,2.33
1963,100351,0.269789,0.0235543,-0.00324576,0,2.67
1964,100351,0.264687,0.0212563,-0.00370363,0,2
1966,100351,-0.0451894,0.03369,0.00119607,0,1
1967,100352,-0.00320938,0.118636,-0.183825,0,2
1970,100352,-0.00470539,0.117729,-0.183825,0,2
1977,100354,0.000959806,0.0595299,0.00919674,-1.54E-05,1.33
1979,100354,0.014669,0.247421,-0.0586618,1.00E-06,2.33
1982,100354,0.558057,0.369333,-0.0586618,1,1.33
1983,100354,0.104467,0.303069,-0.0783796,-4.52E-05,2
1987,100355,0.678951,0.295528,1,0,3
1989,100356,-0.0180846,0.00385876,0.000193472,0,1.67
1994,100356,0.0188165,0.200491,0.000828013,1.47E-06,2
1998,100357,-0.005094,0.230985,0.00817813,0,2.33
2000,100357,0.267173,0.140388,0.000879419,0,2
2001,100357,0.206953,0.214685,0.000439218,0,2.67
2002,100357,0.328837,0.141882,0.000879419,0,2.33
2003,100357,0.393696,0.187347,0.000879419,0,2
2006,100357,0.196925,0.222898,-0.00025082,0,2
2008,100357,0.481125,0.105956,0.000251032,0,2.33
2011,100358,-0.0017841,0.0128997,-8.12E-05,0,2.33
2013,100358,0.0837426,0.276553,5.47E-05,0,3
2019,100359,0.0167672,-0.0138019,0,5.95E-06,1
2021,100359,0.0524358,0.0367033,0,3.60E-05,2.33
2022,100359,0.282085,0.472554,-0.197977,1,2
2023,100359,0.316438,0.342822,0,0.99228,1.67
2024,100359,0.0876528,-0.00873135,0,-1.54E-05,1
2025,100360,0.247771,0.0995844,0,0,2
2029,100361,-0.0107572,0,0,0,1
2037,100364,0.550178,0.391529,0.0679273,0,2.33
2039,100365,0.571901,0.219911,-0.00096109,0,2.67
2041,100365,0.577456,0.340978,0.999575,0,2.33
2042,100365,0.0826433,0.0439213,0,0,1.67
2047,100367,0.000600182,0.162848,0.0217685,0,3
2050,100368,0.752182,0.491106,0,3.67E-05,2
2052,100368,0.0285271,0.13138,0.000394269,0,2.67
2056,100368,0.633925,0.561566,0,0.000105396,2.75
2060,100368,0.346855,0.134925,0.0535943,0,1.67
2062,100370,0.0711582,0.072025,0.00597557,0,2
2064,100370,0.075744,0.0660143,0.00590268,0,2
2065,100370,0.0355763,-0.0142739,0,0,1.67
2066,100370,0.0396024,0.110425,0,6.02E-05,2.33
2070,100370,0.480323,0.135872,0.0137308,0,2.67
2073,100370,0.642721,0.178137,0,1,2.67
2074,100370,0.233409,0.0759865,0.0160562,6.02E-05,2.67
2081,100373,0.44383,0.291725,0.0684919,-0.00011821,2.67
2082,100373,0.22243,0.280666,-0.0851737,0,2
2083,100373,0.222759,0.290987,-0.0693191,0,2.33
2085,100374,0.722686,0.721465,0.999762,0,2.67
2086,100374,0.369418,0.543352,1,0,3
2088,100374,0.0247664,-0.00784881,-0.0021166,0,1
2089,100374,0.0752508,0.302527,4.54E-05,0,1
2095,100375,0.0804571,0.0521038,0.00319314,0,2.33
2097,100376,0.434933,0.242981,0.998926,0,3
2098,100376,0.768649,0.234385,0.99893,0,3
2103,100378,0.0338406,0.342159,0.056567,0,1.67
2106,100378,0.0553217,0.267352,-0.0836091,0,1.5
2107,100378,0.0599245,0.427968,0.0697564,0,3
2109,100379,0.599692,0.414045,0.99998,0,3
2113,100380,0.208897,0.393005,-0.00176151,0,3
2115,100380,0.0765223,0.246297,0.884492,1,2.33
2117,100380,0.00773682,0.12463,-3.68E-05,-1.78E-06,3
2118,100380,0.0636429,0.215621,-6.19E-05,0.707093,2.33
2126,100381,0.425683,0.115579,0,0,3
2130,100383,0.295515,0.13402,-0.000121175,1,2.33
2133,100383,0.384362,0.286772,0.000352867,0,2.33
2136,100383,0.260017,0.149902,0,1,2
2137,100383,-0.0112949,0.0144086,0.00019184,0,2.33
2139,100384,0.504977,0.207153,0,0,1.33
2146,100384,0.342934,0.181543,0,0,1.67
2148,100384,0.0228575,0.113537,0,0,2.33
2149,100385,0.316951,0.260417,0.000242674,0,3
2151,100385,-0.000130259,-0.00048692,0.00472864,0,2.67
2153,100386,0.00676155,0.577103,-0.116576,0,1.33
2154,100386,0.266178,0.337952,0,0,3
2157,100386,0.0611693,0.364361,-0.0810919,0,1.67
2158,100387,0.361194,0.41342,0,0,2.67
2160,100388,0.014538,0.155854,0.000335555,0,1.33
2163,100388,0.0221033,0.0459616,0,0,3
2166,100388,0.410648,0.0235137,0.98145,0,1.67
2167,100388,0.553328,0.136965,0.98145,0,2
2169,100388,0.785167,0.110553,0.999838,0,2
2173,100388,0.739657,0.0988886,-0.000144574,-3.88E-05,3
2176,100388,0.463062,0.0688667,-0.000144574,0,3
2181,100390,0.424426,0.532658,-0.0182618,0,2.67
2182,100390,0.477354,0.273935,-0.0350254,0,3
2188,100390,0.556895,0.592765,-0.0200213,0,3
2189,100390,0.408325,0.588538,-0.0182618,0,3
2190,100390,0.417569,0.550486,-0.0182618,0,2.33
2201,100393,0.00408736,0.138526,-0.0021997,-1.44E-05,1
2204,100393,0.104208,0.0791861,0.0651857,4.23E-07,1
2206,100393,0.209949,0.0921344,0,0,2
2210,100395,0.25873,0.0236996,0,0,1
2211,100395,0.261332,0.0212852,0,0,2.67
2218,100395,0.0174247,0.191782,-0.00077743,0,3
2222,100397,-0.0199972,0.0552169,0,0,2.33
2224,100397,0.0829398,0.030119,0.000828013,-1.00E-06,3
2226,100398,0.533519,0.222696,0.0632202,0.00110388,2
2237,100399,0.522662,0.558186,0,2.47E-05,2.67
2242,100401,0.515302,0.240011,0,0,2.67
2245,100401,0.488934,0.306933,1,0,3
2248,100403,0.580663,0.386107,0.736625,3.18E-06,2.33
2251,100403,0.135045,0.0887616,-0.0147161,0,2.33
2257,100405,0.589606,0.308243,0.000510331,0,3
2258,100405,0.589606,0.308243,0.000510331,0,3
2259,100405,0.502058,0.287241,0.000280218,0,3
2270,100407,0.378715,0.311864,1,0,1.67
2273,100407,0.419308,0.0733848,-0.000200724,0,2.33
2275,100407,0,0,0,0,3
2277,100407,0.527054,0.484323,0.000545984,0,2.67
2279,100408,0.446805,0.264091,0.998927,0,1.33
2281,100408,0.367224,0.277731,0.99998,0,1
2283,100408,0.130102,0.304091,0.000626823,0,2
2284,100409,0.262964,0.0461645,0.00473526,0,1.33
2288,100409,0.0352879,0.253899,0,0,2.33
2291,100409,-0.0340698,-0.0193708,0,0,2.67
2292,100409,0.110922,0.0163017,0,0,3
2293,100409,0.236198,0.488983,0,0,2.33
2297,100409,0.236198,0.488983,0,0,2.67
2298,100409,0.0352879,0.253899,0,0,2.33
2299,100409,0.56373,0.746829,-0.0227692,0,2
2300,100409,-0.00164832,-0.00525029,-0.000700792,0,2.33
2303,100409,0.110922,0.0163017,0,0,2
2306,100409,-0.0113218,0.128017,0,0,1.67
2310,100409,0.0352879,0.253899,0,0,3
2312,100409,0.0352879,0.253899,0,0,2.67
2315,100409,0,0.0063379,0,0,2.33
2321,100410,0.41999,0.118706,0.000150843,0,2.67
2323,100410,0.414157,0.129389,0.000150843,0,3
2325,100410,0.591225,0.393316,-4.52E-08,0,2.67
2326,100410,0.646719,0.475744,-4.94E-06,0,2.33
2328,100410,0.647214,0.475638,-4.94E-06,0,1.67
2333,100410,0.645656,0.132817,0.998996,0,2.33
2334,100410,0.00418653,0.00970653,-0.000872746,0,2.67
2339,100410,0.591225,0.393316,-4.52E-08,0,3
2346,100411,0.00570712,0.0646515,0.0174369,0,1.67
2351,100412,0.0426607,0.1458,0,0,1.67
2359,100413,0.0174497,0.217794,-0.065791,0,1
2365,100414,-0.0027276,0.118793,0.160611,0,2.67
2369,100415,0.0136476,0.14552,0.00143414,0,2
2374,100417,0.0181072,0.0890777,-0.00159978,0,2
2375,100417,0.404884,0.283609,0.000111458,0,2.67
2381,100417,0.392317,0.133477,0.00643027,0,3
2385,100418,0.0201319,0.0408064,0.272683,0,3
2393,100418,0.0371232,0.0404432,0.272683,0,3
2398,100420,0.380722,0.218076,1.81E-06,1.54E-05,2.67
2403,100423,0.0139956,0.246851,0,0,2.33
2409,100423,0.303313,0.148147,0.998996,0,1.67
2410,100423,0.383975,0.291735,0,0,3
2413,100423,0.491789,0.427491,-4.94E-06,0,3
2416,100423,0.0367584,0.205531,0.000137796,0,2.33
2420,100424,0.10011,0.192927,0.000380509,0,3
2421,100425,0.0182079,0.129861,0,0,2.67
2423,100425,0.568353,0.0641141,0,0.00047772,2.67
2424,100425,0.0320543,0.134344,0.000160605,-7.64E-05,1
2426,100425,0.113198,0.215366,-0.000266381,0,2.67
2433,100427,0.23678,0.305534,-0.0584562,0.000235231,2.33
2435,100427,0.239912,0.313662,-0.0759903,0.000235231,2
2439,100428,0.00191,0.0077001,4.29E-05,-5.05E-07,2
2442,100428,0.357849,0.349931,-1.96E-06,-1.00E-06,2.67
2443,100428,0.357849,0.349931,-1.96E-06,-1.00E-06,1.67
2448,100429,0.0745522,0.278579,0.884492,1,3
2449,100429,0.0058352,0.0076099,3.58E-06,-1.78E-06,1.33
2451,100429,0.168144,0.461598,-0.00167183,1.62E-06,2.67
2453,100429,0.0126366,0.281128,-0.00418128,1.62E-06,2.67
2455,100429,0.0286647,0.249078,-0.00276656,1.39E-06,3
2456,100429,0.0358664,0.283616,-0.00010896,1,3
2461,100430,0.305592,0.137292,0,1.76E-05,2.67
2462,100430,0,0,0,0,2.67
2464,100430,0.275673,0.220729,0,1.76E-05,2.33
2465,100430,0.00471067,0.00784475,0,0,3
2466,100430,0.118072,0.187034,0,0,3
2468,100431,0.436315,0.317143,0,0,2
2470,100431,0.362601,0.328386,0.000199262,0,2.33
2471,100431,0.529157,0.336031,-0.00149378,0,2.67
2474,100431,0.529157,0.336031,-0.00149378,0,2.67
2475,100431,0.431311,0.375318,-7.62E-05,0,3
2478,100433,0.021037,0.24537,-0.00476624,-1.78E-06,3
2484,100434,0.198267,0.253815,-0.095963,0,3
2485,100435,0.363724,0.426135,-0.0900804,0,2.67
2489,100436,0.125859,0.144103,1,0,2.33
2490,100437,0.348761,0.0303272,6.90E-05,0,3
2500,100440,0.325936,0.321652,1,0,3
2502,100441,0.539462,0.13028,0.0320989,1.75E-06,2.33
2507,100442,0.444983,0.370241,0,0,1.67
2513,100444,0.244377,0.224019,0.00203082,0,3
2514,100444,0.459773,0.168536,0,0,3
2515,100444,0.558685,0.230205,-0.0851837,0,2.33
2516,100445,0.505427,0.423394,0,0,2.67
2534,100446,0.485296,0.144055,0.86764,0,2.67
2535,100446,0.832517,0.284334,0.998087,1.62E-05,1.67
2538,100446,0.75763,0.52104,1,0,3
2539,100446,0.487553,0.570442,0,0,3
2540,100447,0.267474,0.159453,0.0792378,1,3
2545,100448,0.450224,0.0705284,0.999721,0,2.67
2551,100448,0.664635,0.273952,-0.000353378,0,2.33
2555,100450,0.485671,0.339264,-0.0595418,0.000299706,2.67
2556,100450,0.529841,0.211264,0.0505124,0,3
2562,100451,0.368871,0.110981,-0.00136157,-0.00011316,1.67
2571,100455,0.698916,0.18247,-0.088734,1,2.33
2575,100457,0.324402,0.207848,-0.00106794,1,3
2578,100457,0.0608386,0.0210457,0.000828013,1.47E-06,3
2581,100458,0.244325,0.324307,0.00038016,0,2
2582,100458,0.120086,0.0297469,0,2.57E-05,2
2585,100458,-0.00568991,0.0213374,0,0,3
2592,100459,0.312273,0.305902,-9.74E-05,0,3
2598,100461,0.6997,0.562797,-0.0179861,0,2.33
2604,100461,0.421882,0.568762,-0.0162532,0,2
2605,100461,0.289102,0.330433,-0.000126695,0,2.67
2608,100461,0.465404,0.578091,-0.0200213,0,2.33
2616,100461,0.643641,0.642995,0.726076,0,3
2617,100461,0.48137,0.590675,-0.0180817,0,3
2621,100461,0.549705,0.582135,-0.0180817,0,1.33
2622,100462,0.288775,0.234302,0.000313839,-8.72E-05,2
2626,100462,0.501032,0.271262,0.00161274,-0.000132533,3
2627,100462,0.201288,0.294056,0,0,2.33
2628,100462,0.357794,0.260046,0.000157027,0,2.67
2636,100463,0.0786115,0.417284,-0.000109424,0,2.67
2642,100464,0.316271,0.337124,0.206977,0,2.33
2643,100464,0.16825,0.440072,-0.0393957,0,2
2654,100466,0.47506,0.564065,0.990326,-1.69E-05,2
2657,100466,-0.0469409,0.141825,0.0732367,0,1
2660,100466,0.45929,0.123265,-0.00715893,1,2.67
2662,100466,0.358887,0.0883149,-0.0138659,1,2.67
2666,100468,0.0247704,0.169946,0.000284343,0,3
2669,100468,0.348846,0.470147,-8.11E-07,0,2.67
2670,100468,0.456511,0.178758,0.86764,0,3
2671,100468,0.522587,0.273577,0.89778,0,2
2672,100468,0.519769,0.214734,0.999861,0,2
2673,100468,0.548795,0.293956,1,2.29E-05,2.33
2675,100468,0.524881,0.343208,1,0,3
2677,100468,0.2627,0.112981,-6.08E-05,0,2.33
2680,100468,0.408618,0.138098,7.02E-05,1.62E-05,2
2685,100468,0.697549,0.581241,0.00045699,0,2.67
2686,100468,0.380008,0.201651,0,0,2.33
2688,100468,-0.0413694,-0.0693684,-0.00010739,0,2.33
2691,100468,0.415549,0.505286,0,2.47E-05,3
2695,100469,0.066675,0.0633306,-0.227528,0,2.67
2696,100469,0.180378,0.110636,-0.291028,0,2.67
2697,100470,0.713209,0.22757,0.999881,0,2.67
2698,100470,0.448988,0.329204,0.00195919,0,2.33
2700,100470,0.829095,0.399816,-0.00639163,0,2.67
2704,100471,0.983572,0.410664,0.0213066,0,2
2708,100471,0.0262143,-0.0257571,0,0,2
2709,100472,0.595558,0.150806,-0.00658394,0.000868292,2.67
2710,100472,0.37687,0.135605,-0.00716328,0.000868292,1.33
2712,100472,0.366997,0.109346,-0.000303166,0,3
2715,100474,0.627811,0.181421,0.117637,0,3
2725,100477,0.253262,0.105824,0.0228018,0,2
2728,100477,0.243505,0.172083,0.00207074,0,2.33
2729,100477,0.126082,0.0375113,0.507892,0,2.33
2733,100478,-0.000555325,0.451072,0.0967396,0,2.33
2735,100478,0.00455563,0.341733,0.0619267,0,1.67
2736,100478,-0.00531356,0.462455,0.0209405,0,3
2737,100478,0.0107441,0.172743,0.0966141,0,3
2741,100479,0.15918,0.199286,0.000705082,0,3
2744,100479,0.253167,0.263073,1,0,3
2750,100480,0.181302,0.122553,0.999866,0,1.33
2752,100480,0.399924,0.390815,1,0,2.33
2755,100480,0.557954,0.690784,0.000545984,0,2.33
2758,100481,0.0668406,0.502299,-0.0263659,0,3
2768,100483,0.174315,0.157417,0.100495,0,3
2777,100485,0.0146393,0.287182,0,0,3
2782,100486,0.0101479,0.0253666,-8.00E-07,-0.000433314,2.33
2784,100487,0.467438,0.513829,0.992781,0,2.67
2785,100487,0.47732,0.621389,1,0,2.33
2786,100487,0.933125,0.0639147,1,0,3
2787,100487,0.454567,0.50956,-0.0708069,0,3
2791,100488,0.0667876,0.0927102,0,0,3
2796,100489,0.664277,0.193446,-0.0453488,0,2.33
2798,100489,0.685875,0.285746,-0.0456527,0,2.33
2800,100489,0.531341,0.235715,-0.0453488,0,2.67
2802,100489,0.502182,0.183626,-0.0238969,0,2
2808,100490,0.571989,0.264267,-9.64E-10,0,3
2816,100492,0.100665,0.0531166,-0.00343504,0,1
2818,100492,0.388516,0.281171,0.00450019,0,2.33
2820,100492,0.548708,0.310776,0.790442,0,3
2823,100494,0.338131,0.782895,-0.0700749,0,3
2826,100496,0.30636,0.305107,-0.000211655,0,2.33
2831,100497,0.69103,0.330101,8.93E-05,0,3
2833,100498,0.302488,0.412856,-0.197977,1,2
2834,100498,0.336633,0.242065,0,0.99228,1.67
2835,100498,0.370645,0.27402,1,1,2.33
2836,100498,0.0562681,-0.0012801,1,0,2
2838,100499,0.188598,0.0636387,0.236425,-0.0002203,2.33
2839,100499,-0.00241807,0.0383906,0.0160744,0,3
2841,100499,0.287106,0.216577,1,0,2.67
2845,100500,0.550885,0.18096,-0.00129082,0.000868292,3
2846,100500,0.458622,0.156479,-0.0059952,1,1.67
2847,100501,0.96372,0.118661,0.0170415,0,3
2853,100502,0.85679,0.342938,0.998103,0,2.67
2855,100502,0.782227,0.228616,0.998103,0,3
2859,100503,0.11958,0.0734233,0,0,2.67
2861,100505,0.454896,0.43545,-0.105232,0,3
2865,100506,0.0151174,0.0664424,0,0,2.33
2866,100506,-0.00140436,0.111723,0,0,3
2867,100506,0.261337,0.143263,-0.00964404,0,2.67
2869,100506,0.347188,0.416528,1,0,3
2870,100507,0.104284,0.151012,-0.00371661,0,3
2871,100508,0.735755,0.334384,-0.0312644,-6.48E-06,3
2872,100508,0.458093,0.357688,0.229801,0,2
2874,100508,0.505346,0.130375,-0.0339461,-0.000808352,2.33
2875,100508,0.526461,0.252365,-0.0329525,-6.48E-06,2.67
2876,100508,0.525769,0.251201,-0.0329525,-6.48E-06,3
2880,100509,0.216125,0.0904651,0,1,2.33
2882,100509,0.21493,0.336212,0,0,3
2883,100510,0.296985,0.510235,-0.00569215,0,2
2885,100510,0.218491,0.449381,-0.00157723,0,2.33
2887,100510,0.0496178,0.133413,-0.00469548,0,1.67
2892,100510,0.171355,0.552794,-0.00174593,0,2.33
2894,100510,0.160429,0.358606,-0.00136968,0,2
2895,100511,0.145301,0.443824,0.0143087,0,2.33
2896,100512,0.544721,0.145191,0,0,3
2897,100512,0.335288,-0.0325143,0,0,3
2898,100512,0.470918,0.156898,-0.220123,0,2.33
2899,100513,0.00533239,0.0913785,0,0,1.67
2901,100514,0.606014,0.142465,0,6.07E-05,3
2902,100515,0.25783,0.109574,0,0,3
2905,100517,0.64764,0.239484,-0.0175436,-6.90E-05,2
2909,100517,0.0156886,0.0462582,-0.0931776,0,3
2912,100518,0.440153,0.229034,0,0,1.33
2914,100519,0.0875243,0.0474457,0.00546551,0,2
2915,100519,0.645066,0.357811,1,0,2
2918,100519,0.0450748,0.0431673,0,0,3
2920,100519,0.0147078,0.0807255,-6.08E-06,0,2.33
2921,100520,0.795458,0.17837,0,0,3
2924,100521,0.499141,0.0967445,0,0,1.33
2932,100521,0,0.0418842,0,0,3
2935,100521,0.67602,0.33382,1,0,2
2943,100522,0.00425787,0.423803,-4.34E-06,0,1.33
2944,100522,-0.00527478,0.512053,1.91E-05,0,2.67
2949,100522,-0.00481967,0.289379,-2.44E-05,0,1.33
2958,100523,0.292922,0.204704,9.41E-05,5.07E-06,2.67
2964,100523,0.622204,0.339075,0.000429021,0.968544,2.67
2966,100524,0.736104,0.32589,1,0,2.33
2968,100524,0.502701,0.299553,0,0,2.67
2971,100525,0.557777,0.343768,0.00492443,0,2
2973,100525,0.188322,0.11773,0.00452674,0,3
2974,100525,0.198066,0.357643,0,0,2
2975,100525,0.246913,0.0462826,0,0,2.67
2976,100525,0.0206104,-0.0090218,0,0,2.33
2980,100525,0.732558,0.186379,0.0392217,0,3
2984,100526,0.0256967,0.135301,0,0,2.33
2987,100526,-0.0048819,-0.0217365,0,0,1
2990,100526,0.0103862,0.019965,-0.00474997,0,1.67
2991,100526,0.0457413,0.0902486,0,0,2
3002,100526,0.000649144,0.00462178,0,6.16E-08,1.33
3004,100526,-0.000197394,0.026053,-0.0179617,2.19E-07,3
3008,100526,-0.00117932,0.0269041,0.150445,0,2.67
3010,100526,-0.000717934,-0.00271061,-0.161339,0,2.33
3012,100526,0.000410776,0.00939554,-0.0923383,0,1
3013,100526,0.00257874,0.00768462,-0.0923383,0,1.67
3017,100527,0.130656,0.0691684,-0.012468,0,2.67
3021,100527,0.0605194,0.0197016,-0.0383722,0.000644043,2.33
3026,100528,0.694675,0.251653,0.0406034,0,2.67
3029,100529,0.0263376,0.0337639,0.272683,0.00123124,3
3030,100529,0.715624,0.212718,0.0883904,0,2.67
3032,100531,0.0305029,0.0817678,0,0,2.33
3036,100532,0.280191,0.150265,-0.00308372,0,2.33
3039,100532,0.4723,0.129744,0.0130851,0,2.5
3044,100533,0.00290447,0.0422012,0,0,3
3050,100536,0.65274,0.5772,-0.0179861,0,2.33
3055,100536,0.285648,0.265344,-0.000126695,0,3
3056,100536,0.475366,0.374126,-0.0195336,0,3
3066,100536,0.605617,0.681329,0.726076,0,2.67
3067,100536,0.50814,0.667443,-0.0180817,0,3
3069,100536,0.559335,0.602906,-0.0180817,0,2.67
3070,100537,0.0246603,0.00744428,-0.11073,-5.26E-06,3
3076,100538,0.562466,0.181226,-0.0105118,0,1.33
3078,100538,0.0437467,0.31919,0.111264,0,3
3079,100538,0.0147501,0.404409,0.171204,0,3
3082,100538,-0.000768838,0.118745,-0.00523363,0,2.33
3086,100539,0.0430121,0.0450196,-0.00330186,0,2.67
3089,100539,0.0675002,0.046885,0,0,1
3092,100539,0.189434,0.052395,0.204313,0,2.33
3096,100540,0.481374,0.165193,1,0,2
3098,100540,0.0024318,-0.0117574,0,0,3
3101,100540,0.469445,0.374724,-0.000890297,0,2.33
3104,100540,0.143342,0.231391,-0.00562168,0,3
3105,100540,0.201445,0.439398,-1.01E-05,0,3
3114,100544,0.381498,0.261569,-0.0218071,0,2.67
3115,100544,0.365295,0.288571,0,0,2
3116,100544,0.0544221,0.209592,-0.035474,1.54E-05,2
3121,100545,0.703867,0.280776,1,0,3
3126,100546,0.410327,0.463863,0,0,2.33
3127,100546,0.364843,0.245168,0.000123787,3.18E-06,2.67
3128,100546,0.305608,0.0364069,0,0,1.67
3134,100549,0.456195,0.276586,0,0,1.33
3135,100550,0.00364118,0.4258,-0.288945,0,1
3136,100550,0.996493,0.314271,0.00404544,0,2.67
