id,product_uid,relevance,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials
1656,100289,2,0.349141,0.447079,-0.0333051,0
1657,100289,3,0.352289,0.395148,-0.000299328,0
1661,100290,2.67,0.71347,0.362068,0.999766,0
1664,100292,2.33,0.276683,0.46531,0.888358,0
1667,100292,1,0.0752216,0.474879,5.54E-05,0
1669,100293,3,0.0393525,0.330238,-0.0258493,0
1670,100294,2.33,0.37217,0.653781,0.000168534,0
1671,100294,2,0.434207,0.667528,-4.09E-05,0
1672,100294,2,0.434207,0.667528,-4.09E-05,0
1673,100294,2,0.670551,0.692995,-4.09E-05,0
1675,100294,2.33,0.691511,0.66961,-4.09E-05,-0.00459159
1677,100294,2,0.506401,0.605998,-4.09E-05,0
1681,100295,3,0,0,0,0
1691,100297,2,0.216214,0.531926,-4.73E-06,0
1692,100297,2.67,0.493546,0.643112,-1.39E-05,0
1696,100297,2.67,0.742779,0.244505,1,0
1702,100299,3,0.0163364,0.303294,0.000141758,0
1703,100299,3,0.0163364,0.299776,0.000141758,0
1704,100299,3,0.661108,0.405033,4.25E-05,0
1705,100299,2.33,0.773255,0.461823,0.000166929,0
1713,100299,3,0.750134,0.463007,0.000166929,0
1715,100299,2.33,0.754375,0.459233,0.000166929,0
1721,100302,1.33,0.0743597,0.339607,-0.0258493,0
1722,100303,2.67,0.0308513,0.0458571,-0.0839424,0
1724,100304,2,0.422916,0.562697,-0.0508031,0
1726,100304,1.67,0.503196,0.778013,-0.0676452,5.77E-07
1731,100306,2.33,0.250398,0.0823014,-0.00196754,0
1733,100306,2.33,0.235286,0.122629,-0.0134456,0
1738,100306,3,0.670323,0.315323,1,0
1740,100306,2,0.156739,0.104711,-0.0130973,0
1741,100306,2.67,0.303116,0.211317,8.56E-05,1.07E-05
1742,100306,2.67,0.235806,0.118094,-0.0134456,0
1746,100307,3,0.571623,0.357029,0.229128,0.866032
1749,100307,2,0.47682,0.236265,0.0203588,-5.62E-07
1753,100307,2.33,0.3103,0.360505,0,0.498476
1762,100307,2.33,0.64546,0.353411,0,0.999936
1765,100308,1.33,0.459576,0.499282,1,0
1771,100310,2.67,0.272939,0.239769,-2.51E-06,0.00513184
1774,100311,3,0.625841,0.234601,0.00826922,0
1777,100312,3,0.13852,0.198454,0.0278052,0
1779,100313,2.33,0.0759785,0.548258,-0.0866309,2.51E-05
1780,100313,2.67,0.447894,0.777061,-0.0300745,2.63E-05
1782,100313,1.67,0.101829,0.498443,-0.0179756,-6.84E-05
1784,100314,3,0.446261,0.0677974,2.95E-05,0
1785,100314,2.67,0.380714,0.0966174,1.68E-05,0
1786,100315,2,0.582953,0.193478,0.82475,0.000362865
1790,100315,3,0.606313,0.556891,0.0323408,0
1797,100316,2,0.794856,0.688777,0.99858,0
1804,100317,3,0.763141,0.413587,-0.139768,0
1805,100317,3,0.727877,0.54926,-0.0850355,0
1811,100320,2.33,0.465209,0.613413,0.981341,0.707108
1815,100320,1.67,0.515084,0.616246,0.787232,4.61E-09
1816,100320,2,0.515188,0.681592,0.981341,1
1818,100320,3,0.50563,0.659794,0.995902,0
1821,100321,3,0.494848,0.463848,0.629904,0
1824,100321,2.33,0.506765,0.498091,0.289971,0.894231
1829,100322,3,0.375898,0.383015,-0.0342522,0
1830,100323,2.67,0.54544,0.14846,0.00112198,1.82E-06
1835,100323,3,0.501037,0.0201482,-0.00245433,2.62E-06
1841,100326,2,0.468512,0.134704,-1.84E-05,0
1844,100326,3,0.400297,0.575863,-0.0102899,0
1845,100326,2.67,0.389578,0.233302,-0.016675,0
1846,100326,2,0.0520926,0.210919,-0.000364051,0
1847,100327,2.33,0.252654,0.0855221,-0.000123664,-0.000179175
1848,100327,3,0.032502,0.1377,0.00210141,9.00E-06
1851,100327,2,0.329128,0.0981783,0.00191373,9.00E-06
1852,100328,2.67,0.368349,0.567649,0.0311722,0.707137
1853,100328,3,0.058812,0.510083,0.0213391,1.16E-05
1855,100328,2.33,0.10788,0.433292,0.0188701,-1.29E-07
1858,100329,3,0.533465,0.536605,0.00766055,0
1861,100329,1.67,0.906038,0.740834,0,0
1862,100330,1.33,0.584279,0.423755,0.000196725,-0.00230343
1867,100331,3,0.340809,0.679732,0.0886075,0
1868,100331,2.67,0.250514,0.615985,-0.0756969,0
1870,100331,2.67,0.318842,0.618874,-0.0756969,0
1872,100332,3,0.503465,0.0529423,0,0
1875,100334,2,0.20224,0.396384,1,0
1881,100335,2.67,0.590254,0.771354,0,0
1883,100335,1.67,0.0425666,0.101628,0.0292762,0
1894,100337,3,0.59556,0.27866,0.00298329,0
1896,100337,3,0.49977,0.358718,0.999793,0
1899,100337,2.67,0.482031,0.311569,0.00429779,0
1907,100339,3,0.528415,0.588104,0,0
1914,100341,2.33,0.223014,0.174259,0,0
1915,100342,3,0.764577,0.68654,-8.22E-05,0
1918,100342,2.33,0.00779437,0.126956,0.000891621,0
1920,100342,2.67,0.0669882,0.237441,0.0136235,0
1921,100343,3,0.782863,0.766769,0.818866,5.00E-05
1922,100343,2.67,0.795098,0.763992,0.818589,5.00E-05
1923,100343,2.33,0.55126,0.526868,0.819666,5.00E-05
1924,100343,2.33,0.214942,0.1237,-0.00126787,0
1927,100343,3,0.322764,0.548419,-0.00179172,0
1931,100343,2.33,0.737326,0.820367,0.820113,5.00E-05
1933,100343,2.33,0.689645,0.561347,0.820551,5.00E-05
1939,100344,3,0.642912,0.220511,0,0
1941,100345,1,0.116078,0.104399,0,0
1943,100345,2.33,0.309873,0.178363,1.89E-06,0
1956,100349,3,0.860738,0.272398,-0.00317962,1
1959,100350,3,0.727007,0.451438,0.789519,0
1961,100350,2.33,0.35439,0.122353,-0.000817312,0
1963,100351,2.67,0.153231,0.115948,-0.00428171,0
1964,100351,2,0.191709,0.160112,-0.00737462,0
1966,100351,1,0.00911704,0.07567,0.00364356,0
1967,100352,2,0.00529811,0.217417,0.074437,0
1970,100352,2,0.00335399,0.21767,0.074437,0
1977,100354,1.33,0.00233998,0.160441,-0.0246225,-3.77E-06
1979,100354,2.33,0.0559061,0.656593,-0.153296,-1.75E-07
1982,100354,1.33,0.550414,0.523957,0.00535071,1
1983,100354,2,0.482066,0.678944,-0.152139,0.931575
1987,100355,3,0.736224,0.402492,1,0
1989,100356,1.67,0.0368571,0.027963,-0.00624148,-0.000256398
1994,100356,2,0.0503303,0.367902,0.0188701,-1.29E-07
1998,100357,2.33,0.303009,0.37944,0.000168534,0
2000,100357,2,0.3376,0.325989,-4.09E-05,0
2001,100357,2.67,0.279787,0.278778,0.00179577,0
2002,100357,2.33,0.3992,0.275938,0.000339354,-0.00174588
2003,100357,2,0.473944,0.244413,-4.09E-05,0
2006,100357,2,0.206469,0.335572,-0.00022684,0
2008,100357,2.33,0.518671,0.233498,0.00110716,-0.00174588
2011,100358,2.33,0.488407,0.456452,4.13E-05,0
2013,100358,3,0.766298,0.544338,0.000957041,0
2019,100359,1,0.0384422,-0.00318762,0,-6.13E-07
2021,100359,2.33,-0.0193071,0.00471412,0.338096,0.00101249
2022,100359,2,0.355978,0.730663,-0.0332877,1
2023,100359,1.67,0.216903,0.454817,0.359873,0.999678
2024,100359,1,0.0658855,0.0439471,0,3.65E-06
2025,100360,2,0.238257,0.0717465,0,0
2029,100361,1,-0.0216449,0,0,0
2037,100364,2.33,0.670828,0.456397,0.177095,0
2039,100365,2.67,0.601619,0.265864,-0.000295286,0
2041,100365,2.33,0.621361,0.38946,0.999838,0
2042,100365,1.67,0.173367,0.0474872,0,0
2047,100367,3,0.0517028,0.558247,0.422404,0
2050,100368,2,0.680084,0.543832,-0.0522571,-0.000181567
2052,100368,2.67,0.0380899,0.191917,0.000227703,0
2056,100368,2.75,0.632067,0.788457,0.0728032,0.000313546
2060,100368,1.67,0.341443,0.1575,-0.0522571,-0.000181567
2062,100370,2,0.152195,0.105838,-0.0054027,0
2064,100370,2,0.147656,0.1302,-0.00553749,8.32E-06
2065,100370,1.67,0.0176476,0.0382526,0,0
2066,100370,2.33,0.0425585,0.159473,-0.00720898,8.32E-06
2070,100370,2.67,0.592234,0.293158,-0.000471283,0
2073,100370,2.67,0.708994,0.342795,-7.76E-05,1
2074,100370,2.67,0.109144,0.184969,-0.00639861,8.32E-06
2081,100373,2.67,0.595959,0.446447,-0.0676452,5.77E-07
2082,100373,2,0.383139,0.408002,-0.0508031,0
2083,100373,2.33,0.50086,0.54024,-0.063398,5.77E-07
2085,100374,2.67,0.737372,0.850179,0.81641,0
2086,100374,3,0.745452,0.845324,1,0
2088,100374,1,0.0543308,-0.00876745,-3.87E-05,0
2089,100374,1,0.0533257,0.158773,3.35E-05,0
2095,100375,2.33,0.145708,0.279902,0.00317407,0
2097,100376,3,0.740046,0.341245,0.789519,0
2098,100376,3,0.922606,0.358405,0.789522,0
2103,100378,1.67,0.0610431,0.288089,0.090835,0
2106,100378,1.5,0.147832,0.451399,-0.017062,0
2107,100378,3,0.178783,0.719387,0.0750341,0
2109,100379,3,0.675078,0.577838,1,0
2113,100380,3,0.154738,0.361466,-0.00345413,0
2115,100380,2.33,0.216759,0.45165,0.856721,1
2117,100380,3,0.090468,0.447482,2.21E-05,-2.85E-08
2118,100380,2.33,0.136072,0.49861,-8.69E-05,0.707102
2126,100381,3,0.637506,0.561021,1,0
2130,100383,2.33,0.486351,0.25841,-1.98E-05,1
2133,100383,2.33,0.513943,0.465114,8.60E-05,0
2136,100383,2,0.411715,0.42843,0,1
2137,100383,2.33,0.247118,0.0687063,0.000639058,0
2139,100384,1.33,0.543007,0.325588,0.0301216,0
2146,100384,1.67,0.312488,0.395805,-0.015068,0
2148,100384,2.33,0.148581,0.311863,-0.0115757,0
2149,100385,3,0.335206,0.344485,-0.00150378,0
2151,100385,2.67,0.0737962,0.0575958,-0.00828408,0
2153,100386,1.33,0.0602626,0.644316,-0.0802681,0
2154,100386,3,0.425585,0.393832,0,0
2157,100386,1.67,0.17268,0.538541,0.113001,0
2158,100387,2.67,0.352533,0.439265,0,0
2160,100388,1.33,0.000543822,0.1614,0.000141758,0
2163,100388,3,0.632538,0.125847,4.25E-05,0
2166,100388,1.67,0.453056,0.130846,0.986405,0
2167,100388,2,0.607938,0.339029,0.986405,0
2169,100388,2,0.872756,0.194177,0.99998,-3.09E-05
2173,100388,3,0.789842,0.151228,4.25E-05,-3.09E-05
2176,100388,3,0.471597,0.131959,4.25E-05,0
2181,100390,2.67,0.424304,0.541369,-0.00462907,0
2182,100390,3,0.535598,0.330698,-0.0108035,0
2188,100390,3,0.576681,0.672568,-0.00712295,0
2189,100390,3,0.458854,0.652077,-0.00461469,0
2190,100390,2.33,0.474884,0.633952,-0.00461469,0
2201,100393,1,0.0286372,0.0863431,-0.000469817,4.16E-08
2204,100393,1,0.189509,0.0559601,-0.0166887,1.12E-06
2206,100393,2,0.467281,0.347849,0,0
2210,100395,1,0.29977,0.042198,0,0
2211,100395,2.67,0.30502,0.0513952,0,0
2218,100395,3,0.0377055,0.252578,0.00299711,0
2222,100397,2.33,0.293033,0.343649,0,0
2224,100397,3,0.151621,0.266821,0.0188701,-5.58E-08
2226,100398,2,0.643784,0.494929,-0.0639651,0.000273179
2237,100399,2.67,0.507647,0.665371,-0.0118486,-1.46E-05
2242,100401,2.67,0.529736,0.493641,0,0
2245,100401,3,0.539777,0.449619,1,0
2248,100403,2.33,0.671197,0.44899,0.616569,1.09E-06
2251,100403,2.33,0.0413048,0.0768526,-0.0731613,0
2257,100405,3,0.558028,0.436975,3.84E-05,0
2258,100405,3,0.558028,0.436975,3.84E-05,0
2259,100405,3,0.548052,0.329141,4.32E-05,0
2270,100407,1.67,0.384426,0.374048,1,0
2273,100407,2.33,0.383134,0.12919,0.00762025,0
2275,100407,3,0,0,0,0
2277,100407,2.67,0.504571,0.562149,-0.0222039,0
2279,100408,1.33,0.324316,0.268367,0.789502,0
2281,100408,1,0.438897,0.333621,1,0
2283,100408,2,0.25056,0.390354,-0.000618193,0
2284,100409,1.33,0.332729,0.105648,0.00163575,0
2288,100409,2.33,0.0333613,0.294395,0,0
2291,100409,2.67,0.098524,0.0181883,-0.00107163,0
2292,100409,3,0.167645,-0.00755029,0,0
2293,100409,2.33,0.152418,0.401587,0,0
2297,100409,2.67,0.152418,0.401587,0,0
2298,100409,2.33,0.0333613,0.294395,0,0
2299,100409,2,0.588542,0.820822,0.0170125,0
2300,100409,2.33,-0.000635319,0.00397158,0.000857319,0
2303,100409,2,0.167645,-0.00755029,0,0
2306,100409,1.67,0.0651164,0.00139297,-0.000855057,0
2310,100409,3,0.0333613,0.294395,0,0
2312,100409,2.67,0.0333613,0.294395,0,0
2315,100409,2.33,0.152418,0.396851,0,0
2321,100410,2.67,0.696912,0.325974,0.00197469,0
2323,100410,3,0.416078,0.14833,0.00186916,0
2325,100410,2.67,0.624156,0.471967,5.95E-05,0
2326,100410,2.33,0.686378,0.66429,-0.0002469,0
2328,100410,1.67,0.688037,0.664394,-0.0002469,0
2333,100410,2.33,0.682752,0.163763,0.997878,0
2334,100410,2.67,0.00329027,0.161906,-0.00111441,0
2339,100410,3,0.623895,0.467269,5.95E-05,0
2346,100411,1.67,0.0762856,0.165169,0.00472663,0
2351,100412,1.67,0.0687553,0.151464,-0.00265264,0
2359,100413,1,0.0397238,0.254992,-0.30918,0
2365,100414,2.67,0.00476441,0.11952,-0.17548,0
2369,100415,2,0.0147792,0.0778792,-0.00525192,0
2374,100417,2,0.0110631,0.227715,0.000195357,0
2375,100417,2.67,0.305349,0.378149,0.000598536,0
2381,100417,3,0.293779,0.278618,0.000185046,0
2385,100418,3,0.0310941,0.338123,-0.0823443,0
2393,100418,3,0.0649875,0.323161,-0.0823443,0
2398,100420,2.67,0.410653,0.285248,-7.05E-06,-2.45E-05
2403,100423,2.33,-0.000633828,0.268863,0.00200367,0
2409,100423,1.67,0.374357,0.18506,0.997878,0
2410,100423,3,0.370635,0.269014,0,0
2413,100423,3,0.512269,0.55443,-0.0002469,0
2416,100423,2.33,0.0120846,0.377249,0.00684575,0
2420,100424,3,0.383745,0.286044,0.000415485,0
2421,100425,2.67,-0.0316969,0.174575,0.000662742,-0.000177454
2423,100425,2.67,0.423239,0.104928,0.000289177,1.13E-05
2424,100425,1,-0.0316969,0.174575,0.000662742,-0.000177454
2426,100425,2.67,0.0457014,0.23916,0.000698272,-0.000177454
2433,100427,2.33,0.315339,0.426196,0.17633,6.87E-06
2435,100427,2,0.317323,0.440718,0.178625,6.87E-06
2439,100428,2,0.161271,0.280412,0.000119936,-1.25E-08
2442,100428,2.67,0.409575,0.563802,1.89E-05,-5.58E-08
2443,100428,1.67,0.409575,0.563802,1.89E-05,-5.58E-08
2448,100429,3,0.218042,0.467537,0.856721,1
2449,100429,1.33,0.00953027,0.0211789,3.17E-05,-2.85E-08
2451,100429,2.67,0.163428,0.425622,-0.00334106,7.42E-08
2453,100429,2.67,0.0978015,0.529642,-0.00195877,7.42E-08
2455,100429,3,0.108741,0.582189,0.0021872,7.09E-07
2456,100429,3,0.162428,0.580156,-0.000173591,1
2461,100430,2.67,0.230026,0.338336,0,1.54E-08
2462,100430,2.67,0.230026,0.338336,0,1.54E-08
2464,100430,2.33,0.227147,0.481335,0,1.54E-08
2465,100430,3,0.0243579,0.0627915,-0.0259368,0
2466,100430,3,0.163971,0.389239,0,0
2468,100431,2,0.415129,0.40603,0,0
2470,100431,2.33,0.316101,0.427815,-4.10E-05,0
2471,100431,2.67,0.333459,0.440872,0.000202909,0
2474,100431,2.67,0.333459,0.440872,0.000202909,0
2475,100431,3,0.613139,0.501358,0.00509294,0
2478,100433,3,0.0288279,0.555109,0.0275794,-2.88E-08
2484,100434,3,0.324024,0.439205,-0.0113149,0
2485,100435,2.67,0.442472,0.49065,-0.0075105,0
2489,100436,2.33,0.18283,0.137515,1,0
2490,100437,3,0.422857,0.102344,-0.00278417,0
2500,100440,3,0.340447,0.479272,1,0
2502,100441,2.33,0.581685,0.36063,-0.0626825,-7.66E-06
2507,100442,1.67,0.495685,0.409713,0,0
2513,100444,3,0.416393,0.29927,0.0247539,0
2514,100444,3,0.515011,0.208691,0,0
2515,100444,2.33,0.608046,0.306561,0.00131088,0
2516,100445,2.67,0.696782,0.557498,0,0
2534,100446,2.67,0.46361,0.145676,0.831422,0
2535,100446,1.67,0.871068,0.526511,0.996869,3.38E-06
2538,100446,3,0.775357,0.639022,1,0
2539,100446,3,0.596928,0.700138,0,0
2540,100447,3,0.328082,0.544339,0.16087,1
2545,100448,2.67,0.742169,0.664494,1,0
2551,100448,2.33,0.664629,0.651396,-0.000261599,0
2555,100450,2.67,0.591339,0.485119,-0.0020848,9.97E-05
2556,100450,3,0.53863,0.272763,0.00329929,0
2562,100451,1.67,0.386237,0.565906,0.0195306,-0.000427042
2571,100455,2.33,0.800605,0.235963,0.00172098,1
2575,100457,3,0.396837,0.325421,0.0498527,1
2578,100457,3,0.122306,0.147017,0.0188701,-1.29E-07
2581,100458,2,0.378584,0.676603,7.13E-05,-2.40E-06
2582,100458,2,0.192853,0.10833,0,6.26E-06
2585,100458,3,0.0110534,0.0804284,0,0
2592,100459,3,0.403606,0.418365,7.00E-05,0
2598,100461,2.33,0.712242,0.642567,-0.00129142,0
2604,100461,2,0.488419,0.626275,-0.00514959,0
2605,100461,2.67,0.540581,0.536744,-0.0273113,0
2608,100461,2.33,0.475083,0.652605,-0.00712295,0
2616,100461,3,0.693196,0.693972,0.913483,0
2617,100461,3,0.498379,0.636528,-0.00763264,0
2621,100461,1.33,0.506886,0.647719,-0.00585288,0
2622,100462,2,0.354011,0.477549,0.000164863,-5.03E-05
2626,100462,3,0.567857,0.457174,0.00467322,-0.000375676
2627,100462,2.33,0.31187,0.270443,0,0
2628,100462,2.67,0.579954,0.506926,0.000164863,-0.00230343
2636,100463,2.67,0.203238,0.508549,0.000407464,0
2642,100464,2.33,0.412347,0.662176,-0.0469666,0
2643,100464,2,0.305724,0.736359,-0.081054,0
2654,100466,2,0.541669,0.629052,0.957044,-2.11E-06
2657,100466,1,-0.0186571,0.0444358,0.0238447,0
2660,100466,2.67,0.439042,0.120483,0.0112727,1
2662,100466,2.67,0.361393,0.456305,-0.00467169,0.978749
2666,100468,3,0.424037,0.532726,0.00159383,0
2669,100468,2.67,0.351118,0.58314,-8.43E-08,0
2670,100468,3,0.435846,0.214573,0.831422,0
2671,100468,2,0.534879,0.335003,0.990718,0
2672,100468,2,0.53813,0.371062,1,0
2673,100468,2.33,0.566461,0.366356,1,-1.44E-05
2675,100468,3,0.709396,0.676432,1,0
2677,100468,2.33,0.280773,0.164741,0.00172622,0
2680,100468,2,0.432574,0.207326,0.000163404,3.38E-06
2685,100468,2.67,0.684983,0.777998,-0.000743301,0
2686,100468,2.33,0.381269,0.348956,0.000118121,0
2688,100468,2.33,0.381269,0.348956,0.000118121,0
2691,100468,3,0.396597,0.707214,-0.000936868,-1.46E-05
2695,100469,2.67,0.192322,0.298724,-0.0345565,0
2696,100469,2.67,0.278778,0.307735,0.0157782,0
2697,100470,2.67,0.728519,0.556697,0.999942,0
2698,100470,2.33,0.767744,0.653993,-0.00404746,0
2700,100470,2.67,0.72401,0.627713,-0.0112132,0
2704,100471,2,0.985862,0.456826,0.0208808,0
2708,100471,2,0.162364,-0.0806369,0,0
2709,100472,2.67,0.646849,0.263747,0.00585624,0.00193135
2710,100472,1.33,0.455999,0.201269,0.00586104,0.00193135
2712,100472,3,0.60197,0.283379,0.00585624,0.00193135
2715,100474,3,0.650755,0.228736,-0.0260288,0
2725,100477,2,0.35992,0.366479,-0.00251238,0
2728,100477,2.33,0.253405,0.294186,-0.000225935,0
2729,100477,2.33,0.364813,0.140265,0.788116,0
2733,100478,2.33,0.0080691,0.528016,-0.409459,0
2735,100478,1.67,-0.000784308,0.440754,-0.258839,1.55E-05
2736,100478,3,-0.0252545,0.474256,-0.280514,0
2737,100478,3,0.0701312,0.290736,-0.409253,0
2741,100479,3,0.359131,0.468816,-0.00260823,0
2744,100479,3,0.532386,0.405023,1,0
2750,100480,1.33,0.226563,0.230549,0.999886,0
2752,100480,2.33,0.433243,0.473987,1,0
2755,100480,2.33,0.525318,0.689397,-0.0222039,0
2758,100481,3,0.216578,0.522578,0.162649,0
2768,100483,3,0.21799,0.254569,0.097771,0
2777,100485,3,0.24813,0.515784,-0.0265814,0
2782,100486,2.33,0.0190928,0.0172343,-0.000271367,-0.000417
2784,100487,2.67,0.746217,0.602893,0.788748,0
2785,100487,2.33,0.681178,0.645359,1,0
2786,100487,3,0.748873,0.0902567,1,0
2787,100487,3,0.733623,0.608887,0.00505956,0
2791,100488,3,0.205691,0.235991,0,0
2796,100489,2.33,0.697039,0.20963,0.196463,0
2798,100489,2.33,0.708087,0.319374,0.196127,0
2800,100489,2.67,0.704136,0.300093,0.196463,0
2802,100489,2,0.527664,0.175238,0.0367378,0
2808,100490,3,0.611905,0.569765,1.43E-08,0
2816,100492,1,0.0853973,0.0402243,-0.00335478,0
2818,100492,2.33,0.438431,0.571985,0.000458184,0
2820,100492,3,0.710249,0.63746,0.820113,0
2823,100494,3,0.527102,0.788586,0.160535,-0.00102562
2826,100496,2.33,0.37106,0.36029,0.000277349,0
2831,100497,3,0.737015,0.556436,0.0006126,0
2833,100498,2,0.385655,0.676334,-0.0332877,1
2834,100498,1.67,0.232348,0.398598,0.359873,0.999678
2835,100498,2.33,0.468433,0.596406,1,1
2836,100498,2,0.1317,0.196369,0.999998,0.00101249
2838,100499,2.33,0.307936,0.291337,0.0950677,2.48E-05
2839,100499,3,-0.00065383,0.256016,-0.156354,0
2841,100499,2.67,0.318161,0.351821,1,0
2845,100500,3,0.793506,0.543709,0.999192,0.00193135
2846,100500,1.67,0.474614,0.365115,0.0276212,1
2847,100501,3,0.9403,0.186726,0.00243761,0
2853,100502,2.67,0.859694,0.477914,0.994815,0
2855,100502,3,0.817871,0.332203,0.999721,0
2859,100503,2.67,0.180284,0.336108,0,0
2861,100505,3,0.545018,0.730246,-0.00628871,0
2865,100506,2.33,0.0601642,0.309987,0,0
2866,100506,3,0.0229349,0.318084,0,0
2867,100506,2.67,0.427,0.387397,-0.0752585,0
2869,100506,3,0.482664,0.602135,1,0
2870,100507,3,0.1296,0.291928,-0.00624349,0
2871,100508,3,0.766997,0.427315,-0.00608081,-1.42E-06
2872,100508,2,0.535513,0.635618,0.0396371,0
2874,100508,2.33,0.500425,0.0430191,-0.0013003,-1.59E-06
2875,100508,2.67,0.558243,0.42253,-0.00168621,-1.13E-06
2876,100508,3,0.556238,0.421094,-0.00168621,-1.13E-06
2880,100509,2.33,0.341631,0.34377,0.969664,0.707128
2882,100509,3,0.322378,0.459209,0.848549,0
2883,100510,2,0.32735,0.700565,-0.00288088,0
2885,100510,2.33,0.263868,0.584839,0.00168459,0
2887,100510,1.67,0.286055,0.571532,0.00830745,0
2892,100510,2.33,0.227313,0.561913,2.64E-05,0
2894,100510,2,0.28322,0.650237,-0.0045401,0
2895,100511,2.33,0.23357,0.513354,0.0105541,0
2896,100512,3,0.457866,0.397798,0,0
2897,100512,3,0.355267,0.0527862,-0.0232091,0
2898,100512,2.33,0.42613,0.412359,-0.0816716,0
2899,100513,1.67,0.0133394,0.169548,0,0
2901,100514,3,0.654479,0.39422,0,1.71E-05
2902,100515,3,0.376997,0.180505,0,0
2905,100517,2,0.62999,0.249503,-0.0182458,9.34E-05
2909,100517,3,0.0372862,0.108312,0.079344,0
2912,100518,1.33,0.548377,0.395343,0,0
2914,100519,2,0.421446,0.337982,0.00334894,0
2915,100519,2,0.608549,0.271037,1,0
2918,100519,3,0.7067,0.415047,0.00414851,0
2920,100519,2.33,0.0827377,0.145405,0.000401841,0
2921,100520,3,0.586773,0.245623,0,0
2924,100521,1.33,0.481858,0.146973,0,0
2932,100521,3,0.0972472,0.085883,0,0
2935,100521,2,0.691582,0.436296,1,0
2943,100522,1.33,0.0364054,0.701105,3.81E-07,0
2944,100522,2.67,0.0364784,0.725911,1.40E-05,0
2949,100522,1.33,0.0131293,0.428741,1.28E-06,0
2958,100523,2.67,0.352322,0.411726,-0.000174104,-5.53E-07
2964,100523,2.67,0.640997,0.516422,-0.000374554,0.999709
2966,100524,2.33,0.788824,0.484595,1,0
2968,100524,2.67,0.494353,0.451908,0,0
2971,100525,2,0.521508,0.3016,-0.00139656,0
2973,100525,3,0.127922,0.0794485,-0.000225274,0
2974,100525,2,0.573181,0.44708,-0.0224209,0
2975,100525,2.67,0.69796,0.529136,-0.00239986,0
2976,100525,2.33,-0.0218295,-0.065365,0,0
2980,100525,3,0.793364,0.462089,-0.0224209,0
2984,100526,2.33,0.294769,0.247283,0.178281,-9.41E-07
2987,100526,1,-0.0138432,0.120277,-0.0994699,0
2990,100526,1.67,0.0264523,0.00845756,0.0322001,5.29E-07
2991,100526,2,0.155954,0.157597,0,0
3002,100526,1.33,0.0933187,0.0792036,-0.0429164,1.30E-07
3004,100526,3,0.229051,0.195765,0.174462,-3.22E-07
3008,100526,2.67,0.214738,0.209425,-0.124968,-3.42E-07
3010,100526,2.33,0.0123167,0.0338528,0.0501423,0
3012,100526,1,0.0767684,0.10572,-0.0482298,1.88E-07
3013,100526,1.67,0.0248383,0.0597793,-0.0426936,0
3017,100527,2.67,0.480904,0.368147,0.100533,-0.000115831
3021,100527,2.33,0.154493,0.246635,-0.0179756,1.33E-05
3026,100528,2.67,0.789193,0.563778,0.384367,0
3029,100529,3,0.446218,0.486945,-0.0300745,5.35E-06
3030,100529,2.67,0.894787,0.650611,0.00487749,-0.000115831
3032,100531,2.33,0.113548,0.1025,-5.96E-05,-1.00E-06
3036,100532,2.33,0.261509,0.0734747,-0.00265264,0
3039,100532,2.5,0.407878,0.268308,-0.00499522,0
3044,100533,3,-0.0108637,0.0103559,0.000613005,3.32E-06
3050,100536,2.33,0.641168,0.671712,-0.00129142,0
3055,100536,3,0.514899,0.541069,-0.0273113,0
3056,100536,3,0.514899,0.541069,-0.0273113,0
3066,100536,2.67,0.617471,0.699536,0.913483,0
3067,100536,3,0.505081,0.715129,-0.00763264,0
