search term,similarity to product description
1819,0.0210501
1820,0.137281
1821,0.200691
1822,-0.00844491
1823,0.291554
1824,0.0
1825,0.318969
1826,0.331532
1827,0.312187
1828,0.360319
1829,0.242583
1830,0.524354
1831,0.256821
1832,0.364301
1833,0.400513
1834,0.404408
1835,0.403057
1836,0.404424
1837,0.0888077
1838,0.0
1839,0.646681
1840,0.0751523
1841,0.184959
1842,0.174033
1843,0.109672
1844,0.380738
1845,0.331175
1846,0.216752
1847,0.0871679
1848,0.0594211
1849,-0.00127331
1850,0.123093
1851,0.216005
1852,0.21029
1853,0.160343
1854,0.162731
1855,0.291626
1856,0.0525946
1857,0.134328
1858,0.0
1859,0.261205
1860,0.200567
1861,0.370137
1862,-0.00630414
1863,0.00749844
1864,-0.0802738
1865,0.018945
1866,0.1047
1867,0.124977
1868,0.0
1869,0.217485
1870,0.66023
1871,0.0766496
1872,0.00883852
1873,0.272458
1874,0.0641598
1875,0.151946
1876,0.150691
1877,0.00235122
1878,-0.0264606
1879,0.0
1880,0.0375472
1881,0.279049
1882,0.485772
1883,0.526292
1884,0.283315
1885,0.0672757
1886,0.290781
1887,0.673652
1888,0.169239
1889,0.222445
1890,0.607209
1891,0.578913
1892,0.107386
1893,0.14623
1894,0.209883
1895,0.136481
1896,0.109495
1897,0.109438
1898,0.162414
1899,0.116808
1900,0.300826
1901,0.162748
1902,0.201767
1903,0.241068
1904,0.395677
1905,0.352769
1906,0.164481
1907,-0.00126597
1908,0.113914
1909,0.251535
1910,0.28349
1911,0.0476487
1912,0.30617
1913,0.00679154
1914,0.155299
1915,0.0491484
1916,0.0689688
1917,-0.0253642
1918,0.26168
1919,0.0828084
1920,0.0455296
1921,0.134241
1922,0.427611
1923,0.046864
1924,0.326005
1925,0.0215727
1926,0.300147
1927,0.258251
1928,0.386167
1929,0.256291
1930,0.397359
1931,0.203344
1932,0.557535
1933,0.0503866
1934,0.299572
1935,0.172332
1936,0.47906
1937,0.147533
1938,0.659468
1939,0.599546
1940,0.0443261
1941,0.249202
1942,0.0443261
1943,0.249202
1944,-0.043067
1945,0.00578752
1946,0.134661
1947,0.14302
1948,0.353418
1949,0.0443261
1950,0.170548
1951,0.0614969
1952,0.018538
1953,0.167605
1954,0.201663
1955,0.496733
1956,0.683104
1957,0.661039
1958,-0.000888873
1959,0.407497
1960,0.34861
1961,0.0605497
1962,0.0756653
1963,0.22953
1964,0.654886
1965,0.0
1966,0.186919
1967,0.0642022
1968,0.525202
1969,0.114481
1970,0.196946
1971,0.390095
1972,0.224204
1973,-0.0235228
1974,0.345747
1975,0.188894
1976,0.0401986
1977,0.234005
1978,0.124992
1979,0.121998
1980,0.261505
1981,0.44341
1982,0.343965
1983,0.023712
1984,0.0619288
1985,0.319207
1986,0.0123234
1987,0.118386
1988,0.0462836
1989,0.109841
1990,0.0667462
1991,0.0245782
1992,0.201206
1993,0.229702
1994,0.404867
1995,0.263939
1996,0.0286892
1997,0.30404
1998,0.13765
1999,0.0411964
2000,-0.0138071
2001,0.415282
2002,0.550374
2003,0.596714
2004,0.345944
2005,0.101456
2006,0.0981835
2007,0.107491
2008,-0.0933039
2009,0.321637
2010,0.162281
2011,0.0547492
2012,0.0944983
2013,0.0763068
2014,0.248012
2015,0.358581
2016,0.532509
2017,0.0
2018,0.598446
2019,0.0
2020,0.562629
2021,0.228455
2022,-0.0184384
2023,0.211711
2024,0.597538
2025,0.597911
2026,0.433785
2027,0.195755
2028,0.207158
2029,0.192048
2030,0.197955
2031,0.144536
2032,-0.0043368
2033,0.234526
2034,0.068657
2035,0.424704
2036,0.361183
2037,0.165651
2038,0.136468
2039,0.228275
2040,0.182341
2041,-0.0274756
2042,-0.00299425
2043,0.271017
2044,0.384955
2045,0.3599
2046,0.258769
2047,0.00922021
2048,0.0673638
2049,0.178036
2050,0.161534
2051,0.222571
2052,0.320653
2053,0.284444
2054,0.141662
2055,0.342789
2056,0.344901
2057,0.0607947
2058,0.378284
2059,0.428171
2060,0.52969
2061,0.523861
2062,0.245955
2063,0.394762
2064,0.387806
2065,0.418738
2066,0.542381
2067,0.339925
2068,0.0252467
2069,0.0122326
2070,0.0435672
2071,0.274116
2072,0.374506
2073,0.096645
2074,0.0865682
2075,0.146115
2076,0.186643
2077,0.0
2078,0.0971159
2079,0.0541473
2080,0.0985619
2081,0.052687
2082,0.0
2083,-0.00746798
2084,0.000722326
2085,0.257132
2086,0.188192
2087,0.184851
2088,0.188192
2089,0.165675
2090,0.211088
2091,0.361395
2092,0.209206
2093,0.470006
2094,0.675039
2095,0.449449
2096,0.676416
2097,0.485091
2098,0.330479
2099,0.621841
2100,0.282374
2101,0.641283
2102,0.666411
2103,0.667115
2104,0.0459267
2105,0.400504
2106,0.499073
2107,0.573637
2108,0.64501
2109,0.64501
2110,0.701143
2111,0.0757906
2112,0.055673
2113,0.0596301
2114,0.100418
2115,0.153474
2116,0.188958
2117,0.0942104
2118,0.139841
2119,0.133794
2120,0.176755
2121,0.174707
2122,0.173098
2123,0.408987
2124,0.334163
2125,0.0429724
2126,0.295104
2127,0.124358
2128,0.377537
2129,0.25827
2130,0.0170609
2131,0.279897
2132,0.291529
2133,0.3732
2134,0.0367512
2135,0.0
2136,0.358654
2137,0.333408
2138,0.2744
2139,0.0269726
2140,0.211396
2141,0.447637
2142,0.0244536
2143,0.380028
2144,0.164685
2145,0.00118869
2146,0.140113
2147,0.245307
2148,0.128146
2149,0.0129693
2150,0.0762382
2151,0.0458105
2152,0.195851
2153,0.0
2154,0.0
2155,0.194926
2156,0.0913195
2157,0.786581
2158,0.414543
2159,0.00782036
2160,0.784918
2161,-0.0292991
2162,0.039761
2163,0.0696288
2164,0.111135
2165,-0.00213723
2166,0.209773
2167,0.208143
2168,0.301643
2169,0.236882
2170,0.239554
2171,0.214947
2172,-0.00372447
2173,0.187417
2174,0.195962
2175,0.123449
2176,0.371609
2177,0.416858
2178,0.0195132
2179,0.333526
2180,0.0219143
2181,0.150832
2182,0.0741496
2183,0.112159
2184,0.444455
2185,0.438946
2186,0.0
2187,0.421219
2188,0.203671
2189,0.199167
2190,0.0598575
2191,0.278865
2192,0.339509
2193,0.271191
2194,0.145737
2195,0.28708
2196,0.137196
2197,0.143202
2198,0.321485
2199,0.151032
2200,0.189277
2201,0.0729777
2202,0.790248
2203,0.315269
2204,0.366026
2205,0.393489
2206,0.313122
2207,0.016162
2208,0.0
2209,0.261532
2210,0.00991614
2211,0.390276
2212,0.407164
2213,-0.008172
2214,0.37544
2215,0.38956
2216,-0.00806874
2217,0.0526469
2218,0.326301
2219,0.332341
2220,0.315533
2221,0.0797913
2222,0.289052
2223,0.0258657
2224,0.119997
2225,0.0301951
2226,0.0343671
2227,0.0962042
2228,0.152891
2229,0.155111
2230,0.247506
2231,0.374759
2232,0.103695
2233,0.514925
2234,0.275483
2235,0.142427
2236,0.01786
2237,0.143098
2238,0.175441
2239,0.356313
2240,0.0301361
2241,0.0671418
2242,0.0860566
2243,0.0471338
2244,0.0151229
2245,0.0225817
2246,0.177644
2247,0.137998
2248,0.0622914
2249,0.124564
2250,-0.0255845
2251,0.469756
2252,0.057032
2253,0.0938838
2254,0.462538
2255,0.162557
2256,0.0875796
2257,0.482963
2258,0.337249
2259,0.471546
2260,0.426449
2261,0.248455
2262,0.46804
2263,0.299173
2264,0.0
2265,0.614793
2266,0.182153
2267,0.0372843
2268,0.22839
2269,0.182116
2270,0.202317
2271,0.0430159
2272,0.167194
2273,0.0382525
2274,0.169744
2275,0.498652
2276,0.210262
2277,0.0141984
2278,0.115845
2279,0.0661979
2280,-0.00344216
2281,0.143317
2282,0.170474
2283,0.2551
2284,0.132127
2285,0.292987
2286,0.284779
2287,0.14937
2288,0.0865682
2289,0.222726
2290,0.0348163
2291,0.133184
2292,0.0123102
2293,0.177617
2294,0.108749
2295,0.0558709
2296,0.32692
2297,0.329599
2298,0.322957
2299,0.170474
2300,0.236708
2301,0.268851
2302,0.0516342
2303,0.293952
2304,0.195901
2305,0.0166016
2306,0.0
2307,0.115596
2308,0.0215348
2309,0.223948
2310,0.224431
2311,0.0320927
2312,0.0211827
2313,0.035826
2314,0.326346
2315,0.369764
2316,0.174716
2317,0.356436
2318,0.0724103
2319,0.112233
2320,-0.0392556
2321,0.0
2322,0.703795
2323,0.708552
2324,0.728127
2325,0.237247
2326,0.65361
2327,0.651839
2328,0.685207
2329,0.0730235
2330,0.0172473
2331,0.0100846
2332,0.171449
2333,0.156847
2334,0.0175833
2335,0.209677
2336,0.590681
2337,0.0314625
2338,0.0747782
2339,0.249242
2340,0.394586
2341,0.468248
2342,0.657399
2343,0.727247
2344,-0.0194534
2345,0.189532
2346,0.220127
2347,0.220148
2348,0.0771538
2349,0.121801
2350,0.525713
2351,0.10543
2352,0.0857158
2353,0.0
2354,0.0728854
2355,0.323928
2356,0.382129
2357,0.229895
2358,0.402973
2359,0.51468
2360,0.510259
2361,0.123519
2362,0.256295
2363,0.50645
2364,0.466549
2365,0.604929
2366,0.137854
2367,0.309092
2368,-0.0269729
2369,0.137578
2370,0.137578
2371,0.348324
2372,0.044511
2373,0.339879
2374,0.287273
2375,0.209126
2376,0.0761591
2377,0.057942
2378,0.085024
2379,0.186614
2380,0.00671367
2381,0.41222
2382,0.288673
2383,0.164766
2384,0.51329
2385,0.360018
2386,0.267709
2387,0.144272
2388,0.673101
2389,0.156
2390,0.226794
2391,0.397506
2392,0.362284
2393,0.313935
2394,0.0526903
2395,-0.0471464
2396,0.270653
2397,0.161353
2398,0.479988
2399,0.706772
2400,0.286235
2401,0.198489
2402,0.0318047
2403,0.0138006
2404,0.355191
2405,-0.0609722
2406,0.16734
2407,0.0289468
2408,0.528169
2409,0.347524
2410,0.242713
2411,0.0211084
2412,0.402874
2413,0.276373
2414,0.264327
2415,0.28789
2416,0.23814
2417,0.492564
2418,0.102778
2419,0.155131
2420,-0.0101718
2421,0.375803
2422,0.0576226
2423,0.0940896
2424,0.00871934
2425,0.00612105
2426,0.0926615
2427,0.14809
2428,0.0299576
2429,0.355232
2430,0.265691
2431,0.266113
2432,0.275932
2433,0.146584
2434,0.27413
2435,0.114586
2436,0.0399614
2437,0.250583
2438,0.319741
2439,0.512543
2440,0.159087
2441,0.505357
2442,0.156283
2443,-0.0204942
2444,0.0100533
2445,0.105916
2446,0.104919
2447,0.324039
2448,0.44552
2449,0.316378
2450,0.146181
2451,0.453719
2452,0.270799
2453,0.307027
2454,0.2953
2455,0.273433
2456,0.422741
2457,0.498836
2458,0.452543
2459,0.105634
2460,-0.0119521
2461,0.398849
2462,0.477168
2463,0.105634
2464,0.0672571
2465,0.105634
2466,0.0960787
2467,0.495812
2468,0.215045
2469,0.0644702
2470,0.59549
2471,0.142861
2472,0.00703787
2473,0.00292674
2474,0.127695
2475,0.147687
2476,0.314952
2477,0.0884319
2478,0.0545809
2479,0.0868809
2480,0.184448
2481,0.243621
2482,0.200015
2483,0.0304119
2484,0.602952
2485,0.0735282
2486,0.252043
2487,0.27235
2488,0.115743
2489,0.222435
2490,0.19748
2491,0.171121
2492,0.167433
2493,0.123465
2494,0.332213
2495,0.183794
2496,0.299718
2497,0.125225
2498,0.125523
2499,0.045362
2500,0.0776314
2501,0.481745
2502,0.112694
2503,0.296609
2504,0.298801
2505,0.0024474
2506,0.631709
2507,0.6317
2508,0.0942137
2509,-0.0257338
2510,0.381439
2511,0.167003
2512,0.134503
2513,0.00933262
2514,0.294165
2515,0.159132
2516,0.158439
2517,0.271463
2518,0.163444
2519,0.0354393
2520,0.215038
2521,0.279566
2522,0.290138
2523,0.151297
2524,0.0574278
2525,0.052639
2526,0.144074
2527,0.0612599
2528,0.00652921
2529,0.291164
2530,0.266998
2531,-0.00481144
2532,-0.00134089
2533,0.136749
2534,0.0803576
2535,0.490292
2536,0.00415499
2537,0.488426
2538,0.168564
2539,0.232502
2540,0.203803
2541,0.0293892
2542,0.072841
2543,-0.0277529
2544,0.191871
2545,0.273683
2546,0.117117
2547,0.372303
2548,0.107454
2549,0.27809
2550,0.206653
2551,0.283557
2552,0.0
2553,-0.00495332
2554,0.463951
2555,0.500911
2556,0.293482
2557,0.270163
2558,0.470825
2559,0.235385
2560,0.0313366
2561,0.28543
2562,0.367555
2563,0.367622
2564,0.329102
2565,0.329126
2566,0.191989
2567,0.0566167
2568,0.292805
2569,0.0692658
2570,0.0199575
2571,0.481197
2572,0.210169
2573,0.0505592
2574,0.32344
2575,0.656245
2576,0.078716
2577,0.800862
2578,0.793753
2579,0.037566
2580,0.294318
2581,0.499665
2582,0.413416
2583,0.253964
2584,0.242519
2585,-0.00675131
2586,0.034331
2587,0.163914
2588,0.0370235
2589,0.12612
2590,-0.0069424
2591,0.169463
2592,0.198274
2593,0.0866396
2594,0.0935684
2595,-0.0104267
2596,0.0920617
2597,0.0429723
2598,0.0449313
2599,0.0736524
2600,0.132931
2601,0.437062
2602,0.437062
2603,0.126143
2604,0.0757716
2605,0.160897
2606,0.114513
2607,0.31296
2608,0.313021
2609,0.0224731
2610,0.459182
2611,0.00999453
2612,0.0645232
2613,0.343827
2614,0.207794
2615,0.351433
2616,0.351433
2617,0.253666
2618,0.160761
2619,0.0487173
2620,0.325694
2621,0.212266
2622,0.354057
2623,0.135827
2624,0.0656877
2625,0.207788
2626,0.320963
2627,0.4772
2628,0.321677
2629,0.646143
2630,0.0
2631,0.687629
2632,0.696554
2633,0.696554
2634,0.258712
2635,0.296504
2636,0.281155
2637,0.386379
2638,0.324455
2639,0.227569
2640,0.378865
2641,0.297616
2642,0.286278
2643,0.196338
2644,0.0822902
2645,0.512105
2646,-0.0111037
2647,0.260248
2648,0.260248
2649,0.443663
2650,0.112559
2651,0.0458562
2652,-0.0186456
2653,0.692508
2654,0.0219261
2655,0.747342
2656,0.731681
2657,0.228998
2658,0.320533
2659,0.21796
2660,0.153405
2661,0.399319
2662,0.274538
2663,0.02607
2664,0.0547716
2665,0.48264
2666,0.24871
2667,-0.00515139
2668,0.48264
2669,0.0260441
2670,0.24871
2671,0.246534
2672,0.153701
2673,0.118439
2674,0.0555535
2675,0.00992959
2676,0.0490825
2677,0.106291
2678,0.167488
2679,0.0784904
2680,0.0883304
2681,0.290637
2682,0.218288
2683,0.375859
2684,0.159163
2685,0.323976
2686,0.12025
2687,0.196337
2688,-0.0314987
2689,0.0
2690,0.118704
2691,0.0568079
2692,0.218968
2693,0.0
2694,0.0536356
2695,0.157451
2696,0.247885
2697,0.46299
2698,0.270249
2699,0.13051
2700,0.0420158
2701,0.202831
2702,0.218893
2703,0.126405
2704,0.257278
2705,0.00331151
2706,0.0966694
2707,-0.00274719
2708,0.258378
2709,0.138444
2710,0.115902
2711,0.327885
2712,0.300715
2713,0.484344
2714,0.391651
2715,0.133046
2716,0.26516
2717,0.168667
2718,0.310105
2719,0.251398
2720,0.0237371
2721,0.164514
2722,0.342944
2723,0.556097
2724,0.15814
2725,0.357837
2726,0.388719
2727,0.395415
2728,0.186
2729,0.129371
2730,0.480745
2731,0.160815
2732,0.349668
2733,0.475062
2734,0.349607
2735,0.362562
2736,0.128113
2737,0.392837
2738,0.107999
2739,0.0210555
2740,0.0524479
2741,0.0583523
2742,0.111748
2743,0.309938
2744,0.134992
2745,0.0325252
2746,0.471303
2747,0.230479
2748,0.233651
2749,0.083888
2750,0.257103
2751,0.15365
2752,0.179444
2753,0.125666
2754,0.115316
2755,0.663443
2756,0.714784
2757,0.267603
2758,0.0215256
2759,0.103752
2760,0.0195465
2761,0.226
2762,0.0
2763,0.612262
2764,0.236626
2765,0.533869
2766,0.532669
2767,0.31115
2768,0.14652
2769,0.0674155
2770,0.34774
2771,0.132913
2772,0.407624
2773,0.217977
2774,0.136128
2775,0.263802
2776,0.42746
2777,0.0768427
2778,0.231858
2779,0.214937
2780,0.223531
2781,0.212271
2782,0.0153756
2783,0.466445
2784,0.465545
2785,0.394664
2786,0.207009
2787,0.130965
2788,0.147803
2789,0.0213051
2790,0.312433
2791,0.0615915
2792,0.386867
2793,0.31233
2794,0.184077
2795,0.180225
2796,0.318285
2797,0.360766
2798,0.211109
2799,0.249227
2800,0.0296251
2801,0.249146
2802,0.228845
2803,0.255239
2804,0.0
2805,0.0798928
2806,0.191525
2807,0.151246
2808,0.186784
2809,0.220875
2810,0.188662
2811,0.0146357
2812,0.165385
2813,0.211003
2814,0.137068
2815,0.0079205
2816,0.302641
2817,0.0321713
2818,0.194975
2819,0.301627
2820,0.249817
2821,0.249817
2822,0.0343207
2823,0.076119
2824,0.0
2825,0.0
2826,0.0158388
2827,0.142383
2828,0.102386
2829,0.664502
2830,0.269155
2831,0.208047
2832,0.0213452
2833,0.422553
2834,0.524737
2835,0.257481
2836,0.671788
2837,0.0148752
2838,0.537063
2839,0.0874212
2840,0.115058
2841,0.0258255
2842,0.0258255
2843,-0.00119998
2844,0.0103122
2845,0.0718684
2846,0.0893989
2847,0.110272
2848,0.15526
2849,0.22877
2850,0.0678599
2851,0.0372199
2852,0.0872198
2853,0.408828
2854,0.0351965
2855,0.475286
2856,0.261785
2857,0.0832761
2858,0.305734
2859,0.302153
2860,0.452308
2861,0.358056
2862,0.0995569
2863,0.0744586
2864,0.0937979
2865,0.206949
2866,0.297331
2867,0.250346
2868,0.427154
2869,0.18996
2870,0.189703
2871,0.204151
2872,0.351088
2873,0.325042
2874,0.237927
2875,0.237578
2876,0.298964
2877,0.216919
2878,0.221116
2879,-0.00287342
2880,0.013883
2881,-0.00279168
2882,0.0287676
2883,0.0020726
2884,0.018545
2885,0.0461506
2886,0.0978487
2887,0.137985
2888,0.466157
2889,0.142493
2890,0.333205
2891,0.0151462
2892,0.0463676
2893,0.0
2894,0.44469
2895,0.0823724
2896,0.12992
2897,0.029919
2898,0.281203
2899,0.323146
2900,0.112079
2901,0.235049
2902,0.128353
2903,0.295132
2904,0.439394
2905,-0.00872429
2906,0.0141472
2907,0.0720632
2908,0.0158722
2909,0.505153
2910,0.230066
2911,0.092605
2912,0.0629236
2913,0.238951
2914,0.235863
2915,0.309146
2916,0.191975
2917,0.255732
2918,0.374451
2919,0.229831
2920,0.224671
2921,-0.0555574
2922,0.0
2923,0.545561
2924,0.313612
2925,0.419432
2926,0.0
2927,0.119123
2928,0.380044
2929,0.509656
2930,0.617019
2931,0.547509
2932,0.232184
2933,0.139213
2934,0.100677
2935,0.361537
2936,0.486783
2937,0.00553151
2938,0.0875784
2939,0.344269
2940,-0.00460233
2941,0.452777
2942,0.283516
2943,0.361493
2944,0.0576856
2945,0.153104
2946,0.0939077
2947,0.259856
2948,0.0964513
2949,0.241009
2950,0.238836
2951,0.076282
2952,0.389986
2953,0.350451
2954,0.134505
2955,0.232807
2956,0.208282
2957,0.174836
2958,0.24496
2959,0.320814
2960,0.0721298
2961,0.0465873
2962,0.619873
2963,0.191815
2964,0.122266
2965,0.293365
2966,0.546437
2967,0.169232
2968,0.202172
2969,0.33449
2970,0.389223
2971,0.341057
2972,0.4399
2973,0.294752
2974,0.196502
2975,0.0180124
2976,0.0781107
2977,0.121241
2978,0.64747
2979,0.180098
2980,0.102313
2981,0.0695534
2982,0.0426652
2983,0.139853
2984,0.246926
2985,0.255772
2986,0.195249
2987,0.174554
2988,0.202435
2989,0.098114
2990,0.117244
2991,0.0297452
2992,0.0282317
2993,0.051929
2994,0.191342
2995,0.0
2996,0.165285
2997,0.421716
2998,0.136878
2999,0.14956
3000,0.113712
3001,0.268802
3002,0.310445
3003,0.295547
3004,0.305017
3005,0.244262
3006,0.0793433
3007,0.07463
3008,0.230912
3009,0.285709
3010,0.302048
3011,0.209407
3012,0.0107567
3013,0.113729
3014,0.259475
3015,0.219487
3016,0.219487
3017,0.430687
3018,0.312053
3019,0.269335
3020,0.0779234
3021,0.268377
3022,0.152908
3023,0.106254
3024,0.192982
3025,-0.0203003
3026,0.205778
3027,0.282568
3028,0.0332252
3029,0.485291
3030,0.209504
3031,0.0851191
3032,0.0938593
3033,0.0951864
3034,0.119866
3035,0.103545
3036,0.163438
3037,0.466092
3038,0.0532557
3039,0.446541
3040,0.473035
3041,0.657701
3042,0.226706
3043,-0.021304
3044,0.38512
3045,0.252225
3046,0.422219
3047,0.298598
3048,0.177567
